LAT,LON,SPEED,COURSE,HEADING,ELAPSED,DESTINATION,FLAG,LENGTH,SHIPNAME,SHIPTYPE,SHIP_ID,WIDTH,L_FORE,W_LEFT,DWT,GT_SHIPTYPE,TYPE_IMG,TYPE_NAME,STATUS_NAME,ROT
8.4968338,-29.430256,181,202,,13,,,,[SAT-AIS],7,TlRRME5qVXpOVFEwTmpVek5UUTBOZz09LTBCMk9RSEtWeXFaenprSXE2YmdoTGc9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
20.061096,-156.65941,138,305,308,1,"HONOLULU, HAWAII",BM,294,ISLAND PRINCESS,6,371085,32,39,19,8015,23,,,,-2
3.7838767,-91.575348,78,293,,13,,,,[SAT-AIS],2,TlRZNU1UTXdOVFk1TVRNd05UWTVNUT09LVFYd3FhWkE0U3hCbFYrVWREU0k5Q3c9PQ==,,,,,,2,Fishing,Underway using Engine,
42.577435,-173.62442,96,103,,13,,,,[SAT-AIS],7,TVRFNE1UTXpNVEU0TVRNek1URTRNUT09LWJESzZmMytMYVNxQWtSZGRESlFQSWc9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
61.060173,-45.834927,32,84,82,2,GL COASTAL,DK,89,ORASILA,8,159244,13,67,1,1608,88,,,,0
33.938,-149.49501,182,96,,13,,,,[SAT-AIS],7,TkRVNE9EQXdORFU0T0RBd05EVTRPQT09LXhwV2ZOc3BOdzNEcHFicFFQNnpVcWc9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
25.978319,-140.69666,167,289,,13,,,,[SAT-AIS],8,TnpNM01UVXpOek0zTVRVek56TTNNUT09LUxmRUJhWlhDOEYwT2hwRUw4bnoyVUE9PQ==,,,,,,8,Tanker,Underway using Engine,
20.905117,-30.842667,110,245,,13,,,,[SAT-AIS],8,TWpZM09EUXpNalkzT0RRek1qWTNPQT09LXNlNXRsVTdKQVVJalhxOEZTa1k3MWc9PQ==,,,,,,8,Tanker,Underway using Engine,
51.241985,-14.993983,192,266,264,230,USCHT,PT,220,INDEPENDENT QUEST,7,757411,32,196,23,41743,11,,,,
51.150002,-16.801666,190,263,,15,,,,[SAT-AIS],7,TXprd09UVXdNemt3T1RVd016a3dPUT09LXJTY3FtVXJrdmFaZzF1NWVIeU5MK2c9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
39.046135,1.8385884,300,236,238,2,ES PMI-IBZ-DNA,CY,123,ELEANOR ROOSEVELT,4,6526808,28,24,14,1339,116,,,,
40.070847,-35.551636,153,68,,63,COSMR-GBSOU,HK,223,MAERSK BENGUELA,7,688030,32,168,20,43083,11,,,,
40.154255,-35.290367,158,66,,14,,,,[SAT-AIS],7,TmpFMU1ERTROakUxTURFNE5qRTFNQT09LVBXS0RGRGhxdzVmSGxZcG9SUmhTZkE9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
26.028334,-30.191668,80,220,,14,,,,[SAT-AIS],8,TXpJMk5UTTJNekkyTlRNMk16STJOUT09LWV3RDhzems0ZjN3ZHRuNytIYUdDaWc9PQ==,,,,,,8,Tanker,Underway using Engine,
41.318333,8.5174236,168,188,188,1,ITPTO-0028,IT,168,MEGA SMERALDA,6,279284,28,38,12,3019,116,,,,0
47.380493,-61.854668,0,333,151,3,CAP AUX MEULES,CA,122,CTMA VOYAGEUR 2,7,200089,19,108,10,5758,12,,,,0
9.939702,-78.203209,108,82,82,106,CO CTG,LR,299,CAUQUENES,7,2247737,48,125,19,104544,11,,,,
9.9783335,-77.90667,110,78,,15,,,,[SAT-AIS],7,T1RFeU5qSTBPVEV5TmpJME9URXlOZz09LTRUVFlQUG5yMGFBQ0FuUXJyY04yU3c9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
37.631393,179.36653,167,80,80,804,CNZOS>PABLB,LR,159,NAVIGATOR OBERON,8,1323629,24,128,8,16994,19,,,,
38.00626,-176.37764,146,83,,13,,,,[SAT-AIS],8,TWpZNU1qYzRNalk1TWpjNE1qWTVNZz09LUhkWHNPYVBzbHJ1ZHRRTDhUTXA0d1E9PQ==,,,,,,8,Tanker,Underway using Engine,
19.254128,-108.39661,4,232,,13,,,,[SAT-AIS],7,TWpjMU56VTBNamMxTnpVME1qYzFOdz09LTY4MHBoVUxLVUkrQ1V4emlPN29zaVE9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
42.930977,-39.483524,45,302,311,207,POINT TUPPER CANADA,MH,249,SFL TRINITY,8,5096900,44,203,25,115711,17,,,,
43.075432,-39.750492,51,286,,14,,,,[SAT-AIS],8,T0RBNE1UZ3lPREE0TVRneU9EQTRNUT09LXFQL0dRd25GTkNPT0RDZ1A3eTZiZGc9PQ==,,,,,,8,Tanker,Underway using Engine,
6.9679165,-48.780293,143,110,,13,,,,[SAT-AIS],8,T1RjME9EVXpPVGMwT0RVek9UYzBPQT09LVZIVGIwaTBiMkJzR2hHM1Y4WjVGdWc9PQ==,,,,,,8,Tanker,Underway using Engine,
15.407701,-47.987686,76,306,,13,,,,[SAT-AIS],8,TkRrd05UVTBORGt3TlRVME5Ea3dOUT09LVprY09VVWtHY0Q4YjVvbnFodGlXYnc9PQ==,,,,,,8,Tanker,Underway using Engine,
17.117537,-101.53401,131,115,116,2,MXZLO>PAPCN,MT,222,EXPRESS FRANCE,7,285400,32,170,9,44080,11,,,,0
38.576599,-176.23288,158,269,,14,,,,[SAT-AIS],7,T1RVMU1EazNPVFUxTURrM09UVTFNQT09LW9ZZFJUaGN1NVd3Rm4yY21jL2wzMXc9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
5.1511965,-52.668606,0,123,302,3,KOUROU,PA,41,DELTA QUEEN II,3,226189,7,32,2,365,229,,,,0
26.123884,-17.849998,98,108,111,577,MINDELO CAPE VERDE,CK,50,MINE GAMES,9,279712,9,32,3,455,55,,,,
24.693596,-18.946457,111,216,,13,,,,[SAT-AIS],9,TmpVeE9EazBOalV4T0RrME5qVXhPQT09LUI2N3RjOHlQNURNSFlsejNjWWVVeWc9PQ==,,,,,,9,Pleasure Craft,Underway using Engine,
15.880928,-61.31694,0,163,30,5,FORT DE FRANCE,FR,47,CORAIL EXPRESS,4,180402,11,20,6,60,23,,,,0
8.5316362,-77.09182,111,144,144,2,TURBO COLOMBO,LR,225,SONGA PUMA,7,758108,31,209,10,34700,11,,,,0
48.862095,-63.040112,96,121,119,2,CA SEI >> CA CBC,MT,291,ALPHA OPTIMISM,7,4111832,45,246,26,179258,6,,,,0
13.580517,-98.550529,182,139,140,1,PECLL,LR,303,MSC KALAMATA VII,7,2627,40,213,18,81049,11,,,,0
-11.781056,-22.640127,185,299,302,1373,USG FOR ORDER,SG,299,GREENERGY OCEAN,8,8376738,46,240,23,93876,18,,,,0
-8.0689669,-28.775579,187,300,,13,,,,[SAT-AIS],8,TlRJeE56QTNOVEl4TnpBM05USXhOdz09LWRGd3U4OTcrbmdrUVdEK0VHN2l1K2c9PQ==,,,,,,8,Tanker,Underway using Engine,
37.160984,-32.899734,192,94,95,1,USNYC>>>FRLEH,LR,277,MSC SWEDEN VI,7,757677,40,189,10,68025,11,,,,0
4.9667435,-46.545174,131,115,,14,,,,[SAT-AIS],8,TmpBNE5UTXlOakE0TlRNeU5qQTROUT09LU1pWHBGWGdMR3QwTkFzN1J0cUNiV2c9PQ==,,,,,,8,Tanker,Underway using Engine,
29.608061,-89.883949,0,283,293,6,ATLANTIC FOR ORDERS,MH,293,FLEX RAINBOW,8,5567757,45,231,22,88684,18,,,,0
46.796505,-9.3874969,15,256,358,1,SGSIN>NLRTM,HK,399,OOCL DENMARK,7,8828533,61,131,44,228128,11,,,,0
0.182795,-36.025879,166,296,298,101,FOR ORDERS,BS,294,MYRINA,8,5449422,46,228,25,95378,18,,,,-1
0.36094499,-36.39537,166,294,,13,,,,[SAT-AIS],8,T0RRMk1EVTBPRFEyTURVME9EUTJNQT09LXBjVW5JQithd1BieEJqYUQ0Ty92bWc9PQ==,,,,,,8,Tanker,Underway using Engine,
44.689034,-57.490253,44,37,36,191,BANQUEREAU,CA,73,BELLE CARNELL,2,311872,16,12,7,3600,43,,,,-18
44.677887,-57.512779,17,175,,14,,,,[SAT-AIS],2,TWpZMU1ETXdNalkxTURNd01qWTFNQT09LXNScHo5V1ZVOXNLNzI5L1pxRGNqNVE9PQ==,,,,,,2,Fishing,Engaged in Fishing,
3.4583333,-26.411667,90,33,,13,,,,[SAT-AIS],7,TnpVMU56YzFOelUxTnpjMU56VTFOdz09LUZsZ3ArR1BXQ01aWFBJK29QTkNMUFE9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
63.820518,8.741087,0,266,207,2,FISHFARMS CH16,NO,83,GASO HOVDING,2,6704788,30,12,18,11682,84,,,,0
60.496593,2.0764201,0,291,310,3,MARTIN LINGE B -CH72,NO,264,HANNE KNUTSEN,8,858046,42,265,9,123581,56,,,,
10.405223,-75.536087,0,252,276,6,CARTAGENA,SG,366,ZIM MOUNT FUJI,7,8165528,51,111,21,160978,11,,,,
41.067921,-8.2783899,1,182,0,3,VIANA DO CASTELO K,PT,79,JOANINHA,3,318472,10,70,5,2111,35,,,,
16.482763,-100.78483,192,132,132,735,PAPCT,LR,300,MAERSK SARAT,7,3744215,48,126,30,111614,11,,,,0
14.381667,-97.489998,190,122,,13,,,,[SAT-AIS],7,T1RBNU5ETTFPVEE1TkRNMU9UQTVOQT09LTEzdVdkR3FtK3VxN1FVS0FlNkRkMEE9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-1.1180184,-133.40083,40,213,,13,,,,[SAT-AIS],2,TkRJeE1qa3pOREl4TWprek5ESXhNZz09LTMwbzVEdmxhcE84MEx0NlF4YWNjS1E9PQ==,,,,,,2,Fishing,Underway using Engine,
44.626366,-124.04812,0,87,95,3,"NEWPORT, OR",US,63,BELL M. SHIMADA,3,457336,15,15,5,798,59,,,,0
10.081737,-60.342945,0,46,,14,,,,[SAT-AIS],3,TkRBd05qSXpOREF3TmpJek5EQXdOZz09LWFqcG91VDhIaEdKVFVBRGhKR0hoTUE9PQ==,,,,,,3,Tugs & Special Craft,Restricted Manoeuvrability,
59.930859,0.32192999,69,150,149,1,FISHINGGROUNDS,GB,119,H72 FRANK BONEFAAS,2,256662,17,80,2,5750,43,,,,0
61.181545,-150.23805,120,259,257,3,USANC >USCP4,SG,183,HAFNIA CATERINA,8,3566280,32,147,24,49999,88,,,,-2
25.220051,-151.74126,173,277,,14,,,,[SAT-AIS],7,TWpVNE9EYzJNalU0T0RjMk1qVTRPQT09LWcwTmtpS0VjU3lmeGRYWForSWpCZ1E9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
15.574498,-56.293648,115,245,242,997,TRINIDAD FOR ORDERS,BB,228,SEAHORSE,8,753451,32,194,23,70426,17,,,,0
14.243333,-59.281666,120,245,,15,,,,[SAT-AIS],8,TlRjd09ESTBOVGN3T0RJME5UY3dPQT09LVppVFF4UnJGVVo2c29SSFQrUnk1UGc9PQ==,,,,,,8,Tanker,Underway using Engine,
35.415081,-151.02457,151,265,,13,,,,[SAT-AIS],7,TkRnMU1EWTNORGcxTURZM05EZzFNQT09LTY4UHdScHNCaWlCS1I3bWRxd2tqWlE9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
49.764854,-4.7066784,113,259,258,1,FOR ORDERS,LR,287,MH PHOENIX BEAUTY,7,5618576,45,248,29,169150,6,,,,0
-4.0798321,-32.746418,146,23,,190,NL RTM,LR,170,ORANGE BLOSSOM 2,8,755933,26,136,5,22874,32,,,,
-3.3942118,-32.50494,148,18,,13,,,,[SAT-AIS],8,TXpJd01EazBNekl3TURrME16SXdNQT09LUg2S2ZMSTc0YjNZdDRvNmlHSVkwUnc9PQ==,,,,,,8,Tanker,Underway using Engine,
43.380966,-124.69179,32,17,28,1,OREGON COAST HAKE,US,101,ARCTIC STORM,2,5549003,14,47,7,2638,140,,,,
37.205334,-1.7608817,1,249,1,6,GARRUCHA SPAIN,PA,199,BELTANGO,7,6238521,32,171,22,64061,6,,,,0
12.267917,-64.143631,187,286,286,2,COLON,PA,294,MSC NERISSA V,7,410823,32,214,23,68178,11,,,,0
10.297935,-91.142624,187,108,109,1,PAPTY,LR,299,MSC LEO VI,7,410383,40,213,29,77900,11,,,,0
40.744286,-55.722885,128,238,239,1,USBAL - TNTUN,MH,179,ATLANTIC SPIRIT II,7,755656,28,160,18,33271,9,,,,-11
32.770252,-78.739693,121,243,245,1,USBAL>>USCHS,SG,366,MADRID EXPRESS,7,758455,48,145,29,153514,11,,,,0
51.055946,-127.92397,76,129,127,2,US OTS - ANACORTES,US,38,MIN ZIDELL,3,4945869,9,6,7,427,109,,,,0
7.6218352,-108.2057,138,158,,13,,,,[SAT-AIS],6,TlRBNU56QTBOVEE1TnpBME5UQTVOdz09LXpHdkVNM3BkcENnZHIyUmVvNld2dXc9PQ==,,,,,,6,Passenger Vessel,Underway using Engine,
55.627361,4.4027834,130,359,0,2,XZ JOHAN CASTBERG,NO,277,FRIDA KNUTSEN,8,7117903,46,213,24,124000,17,,,,
-10.379517,-117.9519,45,184,,13,,,,[SAT-AIS],2,TlRBM05EVTFOVEEzTkRVMU5UQTNOQT09LXBXcDBHSUZyR3phRW5WMWV6MUpBT1E9PQ==,,,,,,2,Fishing,Underway using Engine,
45.962685,-55.950214,136,253,257,1,CAHAL,CA,193,OCEANEX SANDERLING,7,383697,27,168,17,15195,42,,,,0
-3.1601334,-59.990826,0,35,323,3,MANAUS,CN,200,HAO FENG HAI,7,687245,32,167,20,59905,6,,,,0
14.95549,-150.32005,156,275,,13,,,,[SAT-AIS],8,T0RFeE56QXhPREV4TnpBeE9ERXhOdz09LW9kZjhTWkNWTHhiSnkxSE9mWFYzZlE9PQ==,,,,,,8,Tanker,Underway using Engine,
14.827715,-154.52045,153,277,,13,,,,[SAT-AIS],8,TXpBMk16TXdNekEyTXpNd016QTJNdz09LUx2YWFlajFCWFNUaDdBQW9HRGJtNlE9PQ==,,,,,,8,Tanker,Underway using Engine,
11.480924,-62.600899,96,81,87,109,SG SIN,MH,291,GOLDEN HOUSTON,7,714773,45,253,30,181214,6,,,,0
11.491613,-62.341999,96,88,,13,,,,[SAT-AIS],7,TVRBMk56azNNVEEyTnprM01UQTJOdz09LXdmZEg5ZnFmNnlrbDV0OHk1d2VsWGc9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
11.657922,-61.705494,118,91,89,129,CCLZ>INBOM,HK,333,UNION PEACE,8,463135,60,284,30,311141,17,,,,0
11.651793,-61.300308,126,92,,13,,,,[SAT-AIS],8,TmpVM01UVXdOalUzTVRVd05qVTNNUT09LTZLMGVhbytPNEIxTHNTcWk5Um9GTnc9PQ==,,,,,,8,Tanker,Underway using Engine,
37.775654,-8.9346247,8,211,210,1,SINES,LR,399,MSC CLAUDE GIRARDET,7,7902190,61,131,18,271957,11,,,,0
41.045464,-30.89641,121,242,,1010,FR URO>US BPT,SG,183,HAFNIA VALENTINO,8,3443609,32,148,20,49126,88,,,,
39.585201,-34.425129,123,243,,13,,,,[SAT-AIS],8,TXpBek1EazVNekF6TURrNU16QXpNQT09LTdvdnIwVWc3RERjWEhlUXM0azJvVWc9PQ==,,,,,,8,Tanker,Underway using Engine,
8.1844416,-87.050545,203,105,108,1,PAPCN,MT,334,CMA CGM FIGARO,7,292,42,260,13,108869,11,,,,0
20.663349,-93.754776,131,239,239,2,MXVER,LR,294,MSC SHANGHAI V,7,688518,32,223,12,66685,11,,,,0
26.439857,-134.67738,183,288,289,68,JP YOK HM,FR,272,CMA CGM BYBLOS,7,9518714,43,108,15,85685,11,,,,-2
26.52796,-134.97226,183,288,,13,,,,[SAT-AIS],7,TVRneU9URTBNVGd5T1RFME1UZ3lPUT09LTBxK0RCcFgra1FvYWlhbHZGM29pWFE9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-9.5512505,-139.5907,136,154,151,3,HANAVAVE,BS,157,SILVER CLOUD,6,369562,21,34,11,1564,23,,,,-2
32.529705,-78.959656,140,55,52,1,USORF,LR,320,NINGBO EXPRESS,7,133911,42,246,21,100016,11,,,,-2
50.482212,-58.7892,141,55,55,2,EDWARDS COVE,CA,188,UMIAK 1,7,381695,26,153,20,31992,6,,,,0
50.905247,-1.445335,0,303,211,3,DEHAM>GBSOU,LR,399,ONE INFINITY,7,7753334,61,130,44,225219,11,,,,0
31.842899,-37.425827,180,52,52,1,BEANR,LR,281,MSC ANISHA R,7,756297,32,235,25,53328,11,,,,0
10.287392,-92.89241,123,304,,14,,,,[SAT-AIS],8,TnpVM09EVXhOelUzT0RVeE56VTNPQT09LVVoVjhDZFZmejBzZ24zeTMySmtqS0E9PQ==,,,,,,8,Tanker,Underway using Engine,
38.766682,-25.994511,161,234,237,1,USCRP,ES,290,RIOJA KNUTSEN,8,4442407,46,227,28,92782,18,,,,0
40.614704,-171.35654,217,85,,13,,,,[SAT-AIS],7,T1RJM05EUTFPVEkzTkRRMU9USTNOQT09LUllT1dxRnJhMXI0am96NmdBL1FhRHc9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
46.411358,-19.371468,141,72,74,1,BEANR,LR,294,MSC BHAVYA V,7,756286,32,221,20,66799,11,,,,0
21.071053,-113.62859,133,291,,13,,,,[SAT-AIS],8,TkRreE5Ua3dORGt4TlRrd05Ea3hOUT09LU9CZ1lZcEg1QVJKK0lsQ24rK053UHc9PQ==,,,,,,8,Tanker,Underway using Engine,
49.717045,-135.85739,141,110,,15,,,,[SAT-AIS],7,TlRNeU1UVXpOVE15TVRVek5UTXlNUT09LU40Qzlhck8ydUZQLzlOeTNpNnNRQVE9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
38.160912,-123.9106,93,269,270,1,KRPUS,LR,335,HMM OPAL,7,8938446,51,112,16,141798,11,,,,-2
28.22156,-137.89703,178,281,,13,,,,[SAT-AIS],7,TlRFME56RTFOVEUwTnpFMU5URTBOdz09LTFqZm14WUZLUGl3TnFGRVowdGdvSUE9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
39.375713,-35.353394,121,240,,164,USG,BS,274,SONANGOL CABINDA,8,373990,48,226,16,157748,17,,,,
39.132866,-35.937046,123,240,,14,,,,[SAT-AIS],8,T0RJMk56a3dPREkyTnprd09ESTJOdz09LXo2ZDNyWmFkYzhsdTJOL1F5RDhDU2c9PQ==,,,,,,8,Tanker,Underway using Engine,
32.070953,-154.54433,205,93,93,2,MXZLO,FR,366,CMA CGM KIMBERLEY,7,6756791,51,128,29,155000,11,,,,-2
30.051933,-162.09621,126,97,94,1157,PECLL,NO,198,STAR JAPAN,7,306148,31,170,13,44837,9,,,,0
29.46608,-157.40073,133,98,,13,,,,[SAT-AIS],7,TVRBNU9EQXpNVEE1T0RBek1UQTVPQT09LUNwcUZHLzFxSEMydnZlMVgrdktmdkE9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
44.123676,-153.55237,113,103,,13,,,,[SAT-AIS],7,T1RVME9UazVPVFUwT1RrNU9UVTBPUT09LTU0TWZDOTAxQkpxM1EzMlFmbEpCU2c9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
33.207462,179.47693,126,75,,970,FOR ORDERS,MH,333,DHT TIGER,8,4166856,60,279,23,299629,17,,,,
34.034302,-176.59436,131,76,,13,,,,[SAT-AIS],8,TlRNMU9USTVOVE0xT1RJNU5UTTFPUT09LUwybkVHdTViVFV0N2V4cEVFaVAyU0E9PQ==,,,,,,8,Tanker,Underway using Engine,
39.865494,8.5447464,0,345,245,3,ITQOS,DK,129,NORDIC,8,335909,19,109,7,11530,88,,,,0
45.120033,-85.826691,118,37,36,2,DULUTH,US,304,MESABI MINER,7,429062,32,283,13,64457,156,,,,0
-0.15382333,-7.9136186,118,236,,14,,,,[SAT-AIS],7,TXpRMk16TXhNelEyTXpNeE16UTJNdz09LUpRR3NqWFB1djZRbzFxWVR6UVBxSnc9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
17.262188,-160.75586,116,292,,13,,,,[SAT-AIS],7,T1RNek5qVTNPVE16TmpVM09UTXpOZz09LTY3QytYT2QrcTVVbzkzZHo0QjVjVHc9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-8.4300003,-109.65833,120,295,,13,,,,[SAT-AIS],7,T0RjeE1ETTBPRGN4TURNME9EY3hNQT09LXRES2RhT0dWaWlTZ2VuQjFiWkpiQXc9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
37.683868,-70.096107,125,108,,1215,FOR ORDER,NO,205,CLIPPER SKY,8,305994,32,175,16,44617,19,,,,
37.365002,-64.981667,100,98,,15,,,,[SAT-AIS],8,TkRRME5qTTJORFEwTmpNMk5EUTBOZz09LWpQd3gwSTFRc1V2aEx6RGFWdEMxZlE9PQ==,,,,,,8,Tanker,Underway using Engine,
43.833393,-66.91153,96,175,174,2,CASJB>USPHL,MH,186,ACHELOOS,7,8756433,35,167,25,40979,11,,,,6
12.488334,-171.64833,80,122,,14,,,,[SAT-AIS],2,TXpVME9UTXlNelUwT1RNeU16VTBPUT09LStwT3FncWd5Q2VZYzBTT0NvZG9QTkE9PQ==,,,,,,2,Fishing,Default,
3.5821266,-152.01578,140,46,,13,,,,[SAT-AIS],7,T1RJMU5qYzVPVEkxTmpjNU9USTFOZz09LWowT0FJcFRnQ09tb2REeTNONU1yRkE9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
56.0322,-3.6937332,0,251,337,4,GBGRG,PA,144,KIRKEHOLMEN,8,416443,23,117,5,17136,88,,,,0
39.290478,-29.053236,162,60,60,1,USMSY-GBSOU,LR,254,OOCL BREMERHAVEN,7,8639070,40,193,26,76514,11,,,,5
39.213795,7.9843864,76,290,289,2,ESBCN,IT,264,JOLLY ARGENTO,7,1220729,32,206,13,59483,11,,,,0
42.735466,-161.11385,121,89,,14,,,,[SAT-AIS],7,TkRnM016TTNORGczTXpNM05EZzNNdz09LWlYZlQyZVM1ZVRSbmRtU092R01DZWc9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
33.990612,-171.06377,100,240,,14,,,,[SAT-AIS],7,Tmpjek9ERTBOamN6T0RFME5qY3pPQT09LU0yK1BJZUFEWi9jcFg5dW5BOXZTRWc9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
21.779341,-125.23582,136,111,,13,,,,[SAT-AIS],8,TnpBek9EQXlOekF6T0RBeU56QXpPQT09LThFK1BkZ0daTFNpNVN0YjNmeVdiMEE9PQ==,,,,,,8,Tanker,Underway using Engine,
46.648064,-59.974987,167,197,200,2,CASYD,BM,344,QUEEN MARY 2,6,371681,48,59,21,19189,23,,,,0
39.867764,8.4789219,0,201,63,3,ITQOS,NO,123,WILSON NARVIK,7,285654,16,107,7,8354,9,,,,0
56.66988,7.4542599,113,211,212,2,TR ALI,LR,274,NEW PRIDE,8,369331,48,226,17,159453,17,,,,0
51.735313,-5.8175917,166,16,15,2,FOR ORDER,HK,299,NIKOLAY URVANTSEV,8,5916071,50,220,31,96779,18,,,,-1
44.179878,8.9073668,6,172,100,1,GENOVA,HK,399,COSCO TAURUS,7,5317048,58,144,22,201867,11,,,,-1
31.010006,-123.13786,116,126,125,1120,PABLB,PA,199,NORD BAY,7,9761168,32,170,13,64000,6,,,,0
28.689734,-119.6451,126,126,,13,,,,[SAT-AIS],7,T1RNM05USTFPVE0zTlRJMU9UTTNOUT09LUJONVBQYkJLR1NhaGlRY1pEM0szY1E9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
33.78175,-7.3804684,22,61,61,1,MO MAH,MT,189,ELKA ASTIR,8,2707460,35,161,12,49990,88,,,,0
-0.34038332,-80.976807,121,208,209,1,ECPSJ,MT,366,CMA CGM PRIDE,7,7227944,51,120,21,160194,11,,,,-1
-1.6598366,-23.239298,126,219,,13,,,,[SAT-AIS],8,TkRJMk1UZzJOREkyTVRnMk5ESTJNUT09LVVJaW85SDh6RHp4U1JQdHd3MiszT3c9PQ==,,,,,,8,Tanker,Underway using Engine,
-7.9526467,-33.860458,128,175,,13,,,,[SAT-AIS],7,T1Rrd016WTVPVGt3TXpZNU9Ua3dNdz09LWpoUTNHaDYxWU9FVyt4ZGExZHJMckE9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
42.185291,-51.939182,116,63,58,822,GBFAW,MH,183,STI GALATA,8,4881025,32,148,24,49990,88,,,,0
43.361668,-48.884998,110,60,,15,,,,[SAT-AIS],8,TWpRME5URTVNalEwTlRFNU1qUTBOUT09LUhOZTJ0MjZsUDlNTDc5NjlubFBtU2c9PQ==,,,,,,8,Tanker,Underway using Engine,
22.566668,-46.900002,160,245,,13,,,,[SAT-AIS],7,TkRnNU5UWTRORGc1TlRZNE5EZzVOUT09LVliOVdIYllhbVJFS3ZTS1J6NTNueXc9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
40.152248,-171.4639,116,96,,13,,,,[SAT-AIS],7,TkRFeU1UUTVOREV5TVRRNU5ERXlNUT09LTE0bm9QcXJ6TWZ5cktucDY5a3g4bXc9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
59.805267,2.8666999,143,10,11,1,NO NVK,PA,292,CAPE DIVERSITY,7,7579211,45,259,17,182236,6,,,,0
37.880928,-52.750778,172,310,,13,,,,[SAT-AIS],7,T0RVMk5URXpPRFUyTlRFek9EVTJOUT09LXlXaVRxbXprcEkxTDIveTljQmhrUEE9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
41.557568,3.3552883,193,221,223,1,FRFOS-REPDG,LR,334,MSC TIANPING,7,152547,42,247,15,101491,11,,,,0
29.369587,-170.90259,90,271,,14,,,,[SAT-AIS],7,T0RReE5qRXhPRFF4TmpFeE9EUXhOZz09LXVtSkUrTUc4enJ0MHd0ZWhMM0RNclE9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
41.226597,9.7945013,146,358,359,1,ITMDC,IT,179,GRENDI FUTURA,7,282076,26,20,7,11585,42,,,,0
54.487038,-4.9792085,83,348,345,1,FOR ORDERS,MH,288,LENA RIVER,8,714194,44,226,11,84585,18,,,,0
38.066143,-2.4271667E-2,156,28,30,1,ESVLC,MT,299,CMA CGM URAL,7,2192193,48,132,28,115809,11,,,,0
34.330418,-120.37225,55,287,278,1,USOAKMH,HK,366,GUNDE MAERSK,7,159670,42,264,21,127015,11,,,,2
8.3159885,-20.615494,172,320,,15,,,,[SAT-AIS],7,TnpVeU5qVXpOelV5TmpVek56VXlOZz09LWdxMFZtR1FaQ0pBaXo0VkY0cUVENXc9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
36.522713,-176.99115,212,90,90,1354,CNYAT>USLSA,DK,366,GERD MAERSK,7,159181,42,264,21,126453,11,,,,-2
36.400059,-167.49821,203,88,,13,,,,[SAT-AIS],7,T1RBek5qRXlPVEF6TmpFeU9UQXpOZz09LXhoSUZkVjVIb0szZms4ZW5FQUFOZ3c9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
31.689667,-134.90605,145,104,,13,,,,[SAT-AIS],7,TkRNeE9UWXdORE14T1RZd05ETXhPUT09LUozZkRtazFhRXMvYmZEaXhTdGNWK0E9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
17.684378,-160.65321,156,48,,13,,,,[SAT-AIS],7,TWpBd05qYzNNakF3TmpjM01qQXdOZz09LTRsdXA4TjJsM0dqUERBVDgzMFVnaXc9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
11.245305,-17.928947,96,175,176,33,NL RTM>ZA CPT,MH,274,FOLEGANDROS,8,5690442,48,232,30,159221,17,,,,
11.190037,-17.923641,98,171,,13,,,,[SAT-AIS],8,T1RRNU5UVTRPVFE1TlRVNE9UUTVOUT09LTRtd2lLNVpkVDNvcnRDWHJuUW9hSUE9PQ==,,,,,,8,Tanker,Underway using Engine,
